GBIFusageKey,country,prefName,state,classification,taxonLevel,family,englishName,synonyms
8577467,Canada,Amaranthus tuberculatus,Manitoba,Tier 1,species,Amaranthaceae,"Rough-Fruit Amaranth, Rough-Fruit Water-Hemp, Roughfruit Amaranth, Tall Water-Hemp, Rough-Fruited Water-Hemp, Rough-Fruit Waterhemp, Tall Waterhemp","Acnida altissima, Acnida altissima, Acnida altissima prostrata, Acnida altissima subnuda, Acnida cannabina concatenata, Acnida cannabina prostrata, Acnida cannabina subnuda, Acnida concatenata, Acnida subnuda, Acnida tamariscina tuberculata, Acnida tuberculata, Acnida tuberculata prostrata, Acnida tuberculata subnuda, Acnida tamariscina concatenata, Acnida tamariscina prostrata, Acnida tamariscina subnuda, Acnidia subnuda, Amaranthus altissimus, Amaranthus ambigens, Amaranthus cannabinus concatenatus, Amaranthus miamiensis, Amaranthus rudis, Amaranthus tuberculatus prostratus, Amaranthus tuberculatus rudis, Amaranthus tuberculatus subnudus, Montelia tamariscina concatenata"
8577467,Canada,Amaranthus tuberculatus,federal,Class 2 Primary noxious weed seeds,species,Amaranthaceae,"Rough-Fruit Amaranth, Rough-Fruit Water-Hemp, Roughfruit Amaranth, Tall Water-Hemp, Rough-Fruited Water-Hemp, Rough-Fruit Waterhemp, Tall Waterhemp","Acnida altissima, Acnida altissima, Acnida altissima prostrata, Acnida altissima subnuda, Acnida cannabina concatenata, Acnida cannabina prostrata, Acnida cannabina subnuda, Acnida concatenata, Acnida subnuda, Acnida tamariscina tuberculata, Acnida tuberculata, Acnida tuberculata prostrata, Acnida tuberculata subnuda, Acnida tamariscina concatenata, Acnida tamariscina prostrata, Acnida tamariscina subnuda, Acnidia subnuda, Amaranthus altissimus, Amaranthus ambigens, Amaranthus cannabinus concatenatus, Amaranthus miamiensis, Amaranthus rudis, Amaranthus tuberculatus prostratus, Amaranthus tuberculatus rudis, Amaranthus tuberculatus subnudus, Montelia tamariscina concatenata"
8708866,Canada,Centaurea x,Alberta,Prohibited noxious,species,Asteraceae,"Diffuse-Spotted Knapweed Hybrid, Diffuse-Spotted Knapweed","Acosta psammogena, Acosta psammogena, Acosta zimmermanni, Centaurea basabarica, Centaurea topae, Centaurea torutinoensis, Centaurea zimmermanniana"
8810827,Canada,Nymphoides peltata,Saskatchewan,Prohibited Weeds,species,Menyanthaceae,"Floating Heart, Fringed Water-Lily, Yellow Floating-Heart, Yellow Floatingheart, Fringed-Water-Lily, Water Fringe, Fringed Waterlily","Limnanthemum nymphoides, Limnanthemum peltatum, Limnanthes nymphoides, Limnanthes peltata, Menyanthes natans, Menyanthes nymphoides, Nymphoides europaea, Nymphoides flava, Nymphoides natans, Nymphoides nymphaeoides, Nymphoides nymphoides, Nymphoides orbiculata, Nymphoides peltatum, Nymphoides rotundifolia, Schweyckerta nymphoides, Villarsia nymphoidea, Villarsia nymphoides, Villarsia peltata, Waldschmidia nymphoides"
8848598,Canada,Lencanthemum vulgare,Alberta,noxious,species,Asteraceae,"Dog Daisy, Dog Daisy, White Weed, Moon Daisy, Margriet, Marguerite Daisy, Moon Daisy, Ox-Eye Daisy, Oxeye Daisy, White Daisy, Whiteweed, Yellow Daisy","Chrysanthemum ircutianum, Chrysanthemum leucanthemum leucanthemum, Chrysanthemum leucanthemum boecheri, Chrysanthemum leucanthemum lanceolatum, Chrysanthemum leucanthemum pinnatifidum, Chrysanthemum leucanthemum subpinnatifidum, Chrysanthemum montanum, Chrysanthemum montanum heterophyllum, Chrysanthemum praecox, Chrysanthemum vulgare vulgare, Leucanthemum atratum heterophyllum, Leucanthemum praecox, Leucanthemum vulgare incisum, Leucanthemum vulgare pinnatifidum, Leucanthemum vulgare vulgare"
8848598,Canada,Leucanthemum vulgare,federal,Class 5 noxious weed seeds,species,Asteraceae,"Dog Daisy, Dog Daisy, White Weed, Moon Daisy, Margriet, Marguerite Daisy, Moon Daisy, Ox-Eye Daisy, Oxeye Daisy, White Daisy, Whiteweed, Yellow Daisy","Chrysanthemum ircutianum, Chrysanthemum leucanthemum leucanthemum, Chrysanthemum leucanthemum boecheri, Chrysanthemum leucanthemum lanceolatum, Chrysanthemum leucanthemum pinnatifidum, Chrysanthemum leucanthemum subpinnatifidum, Chrysanthemum montanum, Chrysanthemum montanum heterophyllum, Chrysanthemum praecox, Chrysanthemum vulgare vulgare, Leucanthemum atratum heterophyllum, Leucanthemum praecox, Leucanthemum vulgare incisum, Leucanthemum vulgare pinnatifidum, Leucanthemum vulgare vulgare"
8848598,Canada,Leucanthemum vulgare,Manitoba,Tier 2,species,Asteraceae,"Dog Daisy, Dog Daisy, White Weed, Moon Daisy, Margriet, Marguerite Daisy, Moon Daisy, Ox-Eye Daisy, Oxeye Daisy, White Daisy, Whiteweed, Yellow Daisy","Chrysanthemum ircutianum, Chrysanthemum leucanthemum leucanthemum, Chrysanthemum leucanthemum boecheri, Chrysanthemum leucanthemum lanceolatum, Chrysanthemum leucanthemum pinnatifidum, Chrysanthemum leucanthemum subpinnatifidum, Chrysanthemum montanum, Chrysanthemum montanum heterophyllum, Chrysanthemum praecox, Chrysanthemum vulgare vulgare, Leucanthemum atratum heterophyllum, Leucanthemum praecox, Leucanthemum vulgare incisum, Leucanthemum vulgare pinnatifidum, Leucanthemum vulgare vulgare"
8848598,Canada,Leucanthemum vulgare,Saskatchewan,Noxious Weeds,species,Asteraceae,"Dog Daisy, Dog Daisy, White Weed, Moon Daisy, Margriet, Marguerite Daisy, Moon Daisy, Ox-Eye Daisy, Oxeye Daisy, White Daisy, Whiteweed, Yellow Daisy","Chrysanthemum ircutianum, Chrysanthemum leucanthemum leucanthemum, Chrysanthemum leucanthemum boecheri, Chrysanthemum leucanthemum lanceolatum, Chrysanthemum leucanthemum pinnatifidum, Chrysanthemum leucanthemum subpinnatifidum, Chrysanthemum montanum, Chrysanthemum montanum heterophyllum, Chrysanthemum praecox, Chrysanthemum vulgare vulgare, Leucanthemum atratum heterophyllum, Leucanthemum praecox, Leucanthemum vulgare incisum, Leucanthemum vulgare pinnatifidum, Leucanthemum vulgare vulgare"
8848598,Canada,Leucanthemum vulgare,federal,Class 3 Secondary noxious weed seeds,species,Asteraceae,"Dog Daisy, Dog Daisy, White Weed, Moon Daisy, Margriet, Marguerite Daisy, Moon Daisy, Ox-Eye Daisy, Oxeye Daisy, White Daisy, Whiteweed, Yellow Daisy","Chrysanthemum ircutianum, Chrysanthemum leucanthemum leucanthemum, Chrysanthemum leucanthemum boecheri, Chrysanthemum leucanthemum lanceolatum, Chrysanthemum leucanthemum pinnatifidum, Chrysanthemum leucanthemum subpinnatifidum, Chrysanthemum montanum, Chrysanthemum montanum heterophyllum, Chrysanthemum praecox, Chrysanthemum vulgare vulgare, Leucanthemum atratum heterophyllum, Leucanthemum praecox, Leucanthemum vulgare incisum, Leucanthemum vulgare pinnatifidum, Leucanthemum vulgare vulgare"
8904738,Canada,Kochia scoparia,Manitoba,Tier 3,species,Amaranthaceae,"Burningbush, Common Kochia, Fireweed, Mexican Burningbush, Mexican Fireweed, Mexican-Fireweed, Mock Cypress, Summer-Cypress, Summercypress",
8965572,Canada,Senecio jacobaea,British Columbia,NA,species,Asteraceae,No English common names available for this species,
8971475,Canada,Odontites vernus,Alberta,Prohibited noxious,species,Orobanchaceae,Red Bartsia,"Odontites jaubertianus roseiflorus, Odontites ruber vernus, Odontites rubra verna, Odontites verna verna"
9039392,Canada,Galium mollugo,federal,Class 3 Secondary noxious weed seeds,species,Rubiaceae,"False Baby's Breath, Hedge Bedstraw, White Bedstraw, Wild Madder, False Baby's-Breath, Hedge-Bedstraw, Smooth Bedstraw, Great Hedge Bedstraw","Galium flaccidum, Galium mollugo congesta, Galium mollugo elatum, Galium mollugo erectum, Galium mollugo gerardii, Galium mollugo angustifolium, Galium mollugo mollugo, Galium mollugo nemorale, Galium mollugo scabrum, Galium vulgare, Rubia mollugo"
9039392,Canada,Galium mollugo,Ontario,noxious weed,species,Rubiaceae,"False Baby's Breath, Hedge Bedstraw, White Bedstraw, Wild Madder, False Baby's-Breath, Hedge-Bedstraw, Smooth Bedstraw, Great Hedge Bedstraw","Galium flaccidum, Galium mollugo congesta, Galium mollugo elatum, Galium mollugo erectum, Galium mollugo gerardii, Galium mollugo angustifolium, Galium mollugo mollugo, Galium mollugo nemorale, Galium mollugo scabrum, Galium vulgare, Rubia mollugo"
9172281,Canada,Silene vulgaris,Manitoba,Tier 2,species,Caryophyllaceae,"Bladder Campion, Bladder Silene, Cowbell, Maiden's Tears, Maidenstears, Rattleweed, Maiden's-Tears","Silene alpina, Silene cucubalus cucubalus, Silene willdenowii, Viscago behen"
9172281,Canada,Silene vulgaris,Saskatchewan,Noxious Weeds,species,Caryophyllaceae,"Bladder Campion, Bladder Silene, Cowbell, Maiden's Tears, Maidenstears, Rattleweed, Maiden's-Tears","Silene alpina, Silene cucubalus cucubalus, Silene willdenowii, Viscago behen"
9172281,Canada,Silene vulgaris,federal,Class 3 Secondary noxious weed seeds,species,Caryophyllaceae,"Bladder Campion, Bladder Silene, Cowbell, Maiden's Tears, Maidenstears, Rattleweed, Maiden's-Tears","Silene alpina, Silene cucubalus cucubalus, Silene willdenowii, Viscago behen"
9485490,Canada,Erodium cicutarium,Manitoba,Tier 3,species,Geraniaceae,"Alfilaria, Common Crowfoot, Common Erodium, Common Heron's-Bill, Common Stork's-Bill, Heron's-Bill, Red-Stem Filaree, Stork's-Bill","Erodium ballii, Erodium cicutarium arvale, Erodium cicutarium cicutaefolium, Erodium cicutarium genuinum, Erodium cicutarium typicum, Erodium cicutarium vulgare, Erodium pilosum glutinosum, Erodium pilosum subglabrum, Erodium pilosum vestitum"
9485490,Canada,Erodium cicutarium,Saskatchewan,Noxious Weeds,species,Geraniaceae,"Alfilaria, Common Crowfoot, Common Erodium, Common Heron's-Bill, Common Stork's-Bill, Heron's-Bill, Red-Stem Filaree, Stork's-Bill","Erodium ballii, Erodium cicutarium arvale, Erodium cicutarium cicutaefolium, Erodium cicutarium genuinum, Erodium cicutarium typicum, Erodium cicutarium vulgare, Erodium pilosum glutinosum, Erodium pilosum subglabrum, Erodium pilosum vestitum"
9613389,Canada,Nassella trichotoma,federal,Noxious weed,species,Poaceae,"Serrated Tussock Grass, Yass River Tussock, Nassella Tussock, Serrated Tussock","Agrostis trichotoma, Caryochloa trichotoma, Oryzopsis trichotoma, Piptatherum macrantherum, Piptatherum macratherum, Piptochaetium trichotomum, Stipa macrathera, Stipa tenella, Stipa trichotoma, Urachne macrathera, Urachne trichotoma"
9613389,Canada,Nassella trichotoma,Manitoba,Tier 1,species,Poaceae,"Serrated Tussock Grass, Yass River Tussock, Nassella Tussock, Serrated Tussock","Agrostis trichotoma, Caryochloa trichotoma, Oryzopsis trichotoma, Piptatherum macrantherum, Piptatherum macratherum, Piptochaetium trichotomum, Stipa macrathera, Stipa tenella, Stipa trichotoma, Urachne macrathera, Urachne trichotoma"
9613389,Canada,Nassella trichotoma,federal,Class 1 Prohibited noxious weed seeds,species,Poaceae,"Serrated Tussock Grass, Yass River Tussock, Nassella Tussock, Serrated Tussock","Agrostis trichotoma, Caryochloa trichotoma, Oryzopsis trichotoma, Piptatherum macrantherum, Piptatherum macratherum, Piptochaetium trichotomum, Stipa macrathera, Stipa tenella, Stipa trichotoma, Urachne macrathera, Urachne trichotoma"
9613389,Canada,Nassella trichotoma,Ontario,noxious weed,species,Poaceae,"Serrated Tussock Grass, Yass River Tussock, Nassella Tussock, Serrated Tussock","Agrostis trichotoma, Caryochloa trichotoma, Oryzopsis trichotoma, Piptatherum macrantherum, Piptatherum macratherum, Piptochaetium trichotomum, Stipa macrathera, Stipa tenella, Stipa trichotoma, Urachne macrathera, Urachne trichotoma"
2890038,Australia,Geranium yeoi,Western Australia,,species,Geraniaceae,"Crane's-Bill Family, Geraniums, Geranium Family",Erodiaceae
2653377,Australia,Ephedra sinica,Western Australia,,species,Ephedraceae,"Chinese Ephedra, Chinese Joint-Fir","Ephedra flava, Ephedra ma-huang"
2687913,Australia,Equisetum,Northern Territory,,genus,Equisetaceae,"Horsetail, Scouring Rush, Scouringrush, Horsetails, Scouring-Rush","Allostelites, Hippochaete, Presla"
2687913,Australia,Equisetum,South Australia,,genus,Equisetaceae,"Horsetail, Scouring Rush, Scouringrush, Horsetails, Scouring-Rush","Allostelites, Hippochaete, Presla"
2687913,Australia,Equisetum,Tasmania,,genus,Equisetaceae,"Horsetail, Scouring Rush, Scouringrush, Horsetails, Scouring-Rush","Allostelites, Hippochaete, Presla"
2687913,Australia,Equisetum,Queensland,,genus,Equisetaceae,"Horsetail, Scouring Rush, Scouringrush, Horsetails, Scouring-Rush","Allostelites, Hippochaete, Presla"
2687913,Australia,Equisetum,Victoria,,genus,Equisetaceae,"Horsetail, Scouring Rush, Scouringrush, Horsetails, Scouring-Rush","Allostelites, Hippochaete, Presla"
2687913,Australia,Equisetum,Australian Capital Territory,,genus,Equisetaceae,"Horsetail, Scouring Rush, Scouringrush, Horsetails, Scouring-Rush","Allostelites, Hippochaete, Presla"
2687914,Australia,Equisetum dycei,Western Australia,,species,Equisetaceae,"Dyce's Horsetail, Horsetail",
2687915,Australia,Equisetum ferrissii,Western Australia,,species,Equisetaceae,"Ferriss' Horsetail, Ferriss' Scouring-Rush","Equisetum fluviatile siccum, Equisetum hyemale intermedium, Equisetum hyemale intermedium, Equisetum hyemale polystachyum, Equisetum hyemale polystachyum, Equisetum hyemale proliferum, Equisetum hyemale elatum, Equisetum hyemale intermedium, Equisetum hyemale suksdorfii, Equisetum hymeale intermedium, Equisetum kansanum eatonii, Equisetum kansanum elatum, Equisetum laevigatum elatum, Equisetum laevigatum proliferum, Equisetum laevigatum elatum, Equisetum praealtum laevigatum, Equisetum intermedium, Hippochaete laevigata eatonii, Hippochaete praealta intermedia, Hippochaete praealta suksdorfii, Hippochaete ferrissii"
2687919,Australia,Equisetum font-queri,Western Australia,,species,Equisetaceae,Font Quer's Horsetail,
2687927,Australia,Equisetum hyemale,Western Australia,,species,Equisetaceae,"Common Scouring Rush, Great Scouring-Rush, Horsetail, Rough Horsetail, Scouring Horsetail, Scouringrush, Scouringrush Horsetail, Shave-Grass, Tall Scouring-Rush, Western Scouringrush, Common Scouring-Rush, Dutch Rush, Prairie Scouring-Rush, Scouring-Rush, Scouring-Rush Horsetail, Winter Scouring-Rush","Equisetum alpinum, Equisetum asperrimum, Equisetum fusco-zonatum, Equisetum hiemale minus, Equisetum hiemale ramigera, Equisetum hiemale brevivaginatum, Equisetum hiemale minus, Equisetum hiemale minus, Equisetum hiemale paleaceum, Equisetum hiemale paleaceum, Equisetum hiemale rabenhorstii, Equisetum hiemale ramigerum, Equisetum hiemale ramigerum, Equisetum hiemale subramosum, Equisetum hiemale uliginosum, Equisetum hiemale vulgare, Equisetum hyemale attenuatum, Equisetum hyemale doellii, Equisetum hyemale hondae, Equisetum hyemale paleaceum, Equisetum hyemale paleaceum, Equisetum hyemale viride, Equisetum hyemale paleaceum, Equisetum hyemale scheicheri, Equisetum hyemale brachiatum, Equisetum hyemale capillare, Equisetum hyemale fallax, Equisetum hyemale fuscozonatum, Equisetum hyemale javanicum, Equisetum hyemale paucifolium, Equisetum hyemale ramigerum, Equisetum hyemale ramosum, Equisetum hyemale simplex, Equisetum hyemale uliginosum, Equisetum hyemale viride, Equisetum hyemale vulgare, Equisetum komarovii, Equisetum prealtum affine, Equisetum ramigerum, Equisetum ramosum paleaceum, Equisetum ramosum paleaceum, Equisetum zonatum, Equisetum zonatum, Hippochaete hyemalis, Hippochaete hyemalis, Hippochaete hyemalis, Hippochaete hyemalis hondae, Presla hyemalis"
2687928,Australia,Equisetum litorale,Western Australia,,species,Equisetaceae,"Littoral Horsetail, Shore Horsetail, Shallow-Water Horsetail","Athyrium litorale, Equisetum arvense inundatum, Equisetum arvense inundatum, Equisetum hyemale elatius, Equisetum xlittorale, Equisetum xlittorale, Equisetum inundatum, Equisetum inundatum, Equisetum kochianum, Equisetum limosoides, Equisetum litorale, Equisetum litorale arvensiforme, Equisetum litorale formosum, Equisetum litorale arvensiforme, Equisetum litorale comosum, Equisetum litorale distachyum, Equisetum litorale furcatum, Equisetum litorale gracile, Equisetum litorale humile, Equisetum litorale pachystachyum, Equisetum litorale proliferum, Equisetum litorale spirale, Equisetum litorale tortuosum, Equisetum litorale vulgare"
2687929,Australia,Equisetum sylvaticum,Western Australia,,species,Equisetaceae,"Wood Horsetail, Woodland Horsetail","Allostelites sylvaticum, Equisetum abietinum, Equisetum abietinum, Equisetum capillare, Equisetum curvifolium, Equisetum curvifolium, Equisetum opbraculense, Equisetum ramosum, Equisetum silvaticum squarrosum, Equisetum sylvaticum capillare, Equisetum sylvaticum capillare, Equisetum sylvaticum gracile, Equisetum sylvaticum multiramosum, Equisetum sylvaticum neoserotinum, Equisetum sylvaticum opsistachyum, Equisetum sylvaticum polystachyum, Equisetum sylvaticum praecox, Equisetum sylvaticum pyramidale, Equisetum sylvaticum serotinum, Equisetum sylvaticum serum, Equisetum sylvaticum sylvaticum, Equisetum sylvaticum tardatum, Equisetum sylvaticum capillare, Equisetum sylvaticum capillare, Equisetum sylvaticum multiramosum, Equisetum sylvaticum polystachyum, Equisetum sylvaticum praecox, Equisetum sylvaticum procumbens, Equisetum sylvaticum pyramidale, Equisetum sylvaticum robustum, Equisetum sylvaticum serotinum, Presla sylvatica"
2687932,Australia,Equisetum palustre,Western Australia,,species,Equisetaceae,Marsh Horsetail,
2687935,Australia,Equisetum nelsonii,Western Australia,,species,Equisetaceae,"Nelson's Horsetail, Nelson's Scouring-Rush","Equisetum variegatum nelsonii, Hippochaete nelsonii"
2687937,Australia,Equisetum fluviatile,Western Australia,,species,Equisetaceae,"Pipes, River Horsetail, Water Horsetail, Swamp Horsetail, Water Pipes","Equisetum aphyllum, Equisetum aquaticum, Equisetum aquaticum, Equisetum fluviatile attenuatum, Equisetum fluviatile attenuatum, Equisetum fluviatile fluviatile, Equisetum fluviatile leptocladon, Equisetum fluviatile limosum, Equisetum fluviatile linnaeanum, Equisetum fluviatile minus, Equisetum fluviatile natans, Equisetum fluviatile polystachium, Equisetum fluviatile uliginosum, Equisetum fluviatile virgatum, Equisetum fluviatile limosum, Equisetum fluviatile limosum, Equisetum fluviatile attenuatum, Equisetum fluviatile attenuatum, Equisetum fluviatile brachycladon, Equisetum fluviatile fluviatile, Equisetum fluviatile intermedium, Equisetum fluviatile leptocladon, Equisetum fluviatile leptocladon, Equisetum fluviatile limosum, Equisetum fluviatile limosum, Equisetum fluviatile limosum, Equisetum fluviatile linnaeanum, Equisetum fluviatile linnaeanum, Equisetum fluviatile polystachium, Equisetum fluviatile simplex, Equisetum fluviatile uliginosum, Equisetum fluviatile verticillatum, Equisetum fluviatile verticillatum, Equisetum fluviatile verticillatum, Equisetum heleocharis, Equisetum heleocharis attenuatum, Equisetum heleocharis brachycladon, Equisetum heleocharis commune, Equisetum heleocharis leptocladon, Equisetum heleocharis uliginosum, Equisetum heleocharis vulgare, Equisetum heleocharis fluviatile, Equisetum heleocharis limosum, Equisetum heleocharis vulgare, Equisetum lacustre, Equisetum limosum, Equisetum limosum brachycladon, Equisetum limosum fluviatile, Equisetum limosum leptocladon, Equisetum limosum linnaeanum, Equisetum limosum linnaeanum, Equisetum limosum minus, Equisetum limosum natans, Equisetum limosum polystachium, Equisetum limosum verticillatum, Equisetum limosum virgatum, Equisetum limosum fluviatile, Equisetum limosum aphyllum, Equisetum limosum attenuatum, Equisetum limosum brachycladon, Equisetum limosum candelabrum, Equisetum limosum fluviatile, Equisetum limosum fluviatile, Equisetum limosum fluviatile, Equisetum limosum leptocladon, Equisetum limosum linnaeanum, Equisetum limosum linnaeanum, Equisetum limosum minus, Equisetum limosum minus, Equisetum limosum minus, Equisetum limosum minus, Equisetum limosum nudum, Equisetum limosum polystachion, Equisetum limosum polystachium, Equisetum limosum polystachyum, Equisetum limosum polystachyum, Equisetum limosum polystachyum, Equisetum limosum ramosum, Equisetum limosum ramosum, Equisetum limosum ramosum, Equisetum limosum simplex, Equisetum limosum simplicissimum, Equisetum limosum sterile, Equisetum limosum subramosum, Equisetum limosum uliginosum, Equisetum limosum verticillatum, Equisetum maximum, Equisetum polystachium, Equisetum semifoliosum, Equisetum semifoliosum, Equisetum uliginosum, Equisetum uliginosum, Presla limosa"
2687942,Australia,Equisetum pratense,Western Australia,,species,Equisetaceae,"Meadow Horsetail, Shady Horsetail, Shade Horsetail, Thicket Horsetail","Allostelites pratense, Allostelites pratensis, Equisetum amphibolium, Equisetum arvense irriguum, Equisetum arvense macrostachyum, Equisetum arvense triquetrum, Equisetum arvense triquetrum, Equisetum drummondii, Equisetum ehrhartii, Equisetum pratense nanum, Equisetum pratense praecox, Equisetum pratense praecox, Equisetum pratense pratense, Equisetum pratense pyramidale, Equisetum pratense ramosissimum, Equisetum pratense serotinum, Equisetum pratense serotinum, Equisetum pratense sphacelatum, Equisetum pratense nanum, Equisetum pratense pyramidale, Equisetum pratense ramosissimum, Equisetum pratense sphacelatum, Equisetum sylvaticum minus, Equisetum umbrosum, Equisetum umbrosum"
2687943,Australia,Equisetum telmateia,Western Australia,,species,Equisetaceae,"Great Horsetail, Northern Giant Horsetail, Giant Horsetail","Allostelites maximum, Allostelites maximum serotinum, Equisetum caenosum, Equisetum ebernum, Equisetum eburneum, Equisetum eburneum, Equisetum eburneum, Equisetum eburneum frondescens, Equisetum eburneum serotinum, Equisetum hippuris, Equisetum macrostachion, Equisetum majus, Equisetum majus, Equisetum majus serotinum, Equisetum maximum, Equisetum maximum pluviale, Equisetum maximum serotinum, Equisetum maximum serotinum, Equisetum maximum serotinum, Equisetum palustre fallax, Equisetum palustre fallax, Equisetum telmateia breve, Equisetum telmateia breve, Equisetum telmateia caespitosum, Equisetum telmateia comosum, Equisetum telmateia conforme, Equisetum telmateia dactyloideum, Equisetum telmateia gracile, Equisetum telmateia humile, Equisetum telmateia macrostachyum, Equisetum telmateia microstachyum, Equisetum telmateia polystachyum, Equisetum telmateia proliferum, Equisetum telmateia ramulosum, Equisetum telmateia ramulosum, Equisetum telmateia serotinum, Equisetum telmateia vaucheri, Equisetum telmateia breve, Equisetum telmateia caespitosum, Equisetum telmateia comosum, Equisetum telmateia conforme, Equisetum telmateia gracile, Equisetum telmateia humile, Equisetum telmateia nanum, Equisetum telmateia pleiostachya, Equisetum telmateia pleiostachya, Equisetum telmateia pleiostachyum, Equisetum telmateia polystachyum, Equisetum telmateia ramulosum, Equisetum telmateia serotinum, Presla eburnea"
2687944,Australia,Equisetum arcticum,Western Australia,,species,Equisetaceae,No English common names available for this species,
2687948,Australia,Equisetum scirpoides,Western Australia,,species,Equisetaceae,"Dwarf Horsetail, Dwarf Scouring Rush, Dwarf Scouringrush, Delicate Horsetail, Dwarf Scouring-Rush, Sedge Horsetail, Sedge-Like Horsetail","Equisetum hyemale tenellum, Equisetum reptans, Equisetum reptans concolor, Equisetum scirpoides alpestre, Equisetum scirpoides caespitosum, Equisetum scirpoides elatum, Equisetum scirpoides minus, Equisetum scirpoides pedunculatum, Equisetum scirpoides ramulosum, Equisetum setaceum, Equisetum tenellum, Equisetum tenellum, Equisetum tenellum scirpoides, Equisetum variegatum alpinum, Equisetum variegatum reptans, Equisetum variegatum reptans, Hippochaete scirpoides"
2688189,Australia,Selaginella kraussiana,Western Australia,,species,Selaginellaceae,"Krauss' Spikemoss, Krauss's Clubmoss, Krauss's Spike-Moss, Krauss's-Club-Moss, Garden Selaginella, Mat Spike-Moss, Spreading-Club-Moss, Trailing Spike-Moss, Kraus's Clubmoss","Didiclis kraussiana, Didiclis poulteri, Gymnogynum kraussianum, Lycopodioides azorica, Lycopodioides canescens, Lycopodioides kraussiana, Lycopodioides poulteri, Lycopodium kraussianum, Selaginella azorica, Selaginella brownii, Selaginella brownii, Selaginella canescens, Selaginella hortensis, Selaginella kraussiana aurea, Selaginella kraussiana brownii, Selaginella kraussiana poulteri, Selaginella kraussiana variegata, Selaginella poulteri, Selaginella poulterii"
2690514,Australia,Eriocaulon truncatum,Northern Territory,,species,Eriocaulaceae,Short Pipe-Wort,"Eriocaulon merrillii longibracteatum, Eriocaulon merrillii merrillii, Eriocaulon truncatum"
2701612,Australia,Juncus ensifolius,Western Australia,,species,Juncaceae,"Sword-Leaf Rush, Sword-Leaved Rush, Swordleaf Rush, Three-Stamened Rush, Dagger Rush, Dagger-Leaved Rush, Equitant-Leaved Rush","Juncus ensifolius ensifolius, Juncus ensifolius major, Juncus ensifolius major, Juncus novikovii, Juncus oligocephalus, Juncus xiphioides macranthus, Juncus xiphioides triandrus"
2701632,Australia,Juncus acutus,Victoria,,species,Juncaceae,"Sharp Rush, Spiny Rush, Large Marsh Rush","Juncastrum acutum, Juncus acutus megalocarpus, Juncus acutus glomeratus, Juncus acutus megalocarpus, Juncus acutus xanthosus, Juncus macrocarpus, Juncus maritimus acutus"
2701632,Australia,Juncus acutus,South Australia,,species,Juncaceae,"Sharp Rush, Spiny Rush, Large Marsh Rush","Juncastrum acutum, Juncus acutus megalocarpus, Juncus acutus glomeratus, Juncus acutus megalocarpus, Juncus acutus xanthosus, Juncus macrocarpus, Juncus maritimus acutus"
2702458,Australia,Ischaemum timorense,Northern Territory,,species,Poaceae,"Stalkleaf Murainagrass, Centipede Grass, Lucuntu Grass, Waindoi Grass","Andropogon blumii, Andropogon timorensis, Ischaemum aristatum timorense, Ischaemum macrurum, Ischaemum macrurum, Ischaemum timorense peguense, Ischaemum timorense petiolatum, Ischaemum timorense villosum, Ischaemum timorense zeylanicum, Ischaemum timorense peguense, Ischaemum timorense petiolatum, Ischaemum timorense villosum, Ischaemum villosissimum, Spodiopogon blumii, Spodiopogon blumii, Spodiopogon cuspidatus, Spodiopogon cuspidatus"
2702513,Australia,Urochloa polystachya,Northern Territory,,species,Poaceae,"Carib Grass, Caribbean Cup Grass, Caribgrass",
2702806,Australia,Echinochloa stagnina,Northern Territory,,species,Poaceae,"Hippo Grass, Burgu Grass, Long-Awn Water Grass","Echinochloa barbata, Echinochloa crus-galli sieberiana, Echinochloa crus-galli stolonifera, Echinochloa hostii, Echinochloa lelievrei, Echinochloa malakuensis, Echinochloa oryzetorum, Echinochloa scabra, Oplismenus scaber, Oplismenus stagninus, Orthopogon stagninus, Panicum burgu, Panicum burgu submuticum, Panicum crus-galli leiostachyum, Panicum crus-galli maximum, Panicum crus-galli sieberianum, Panicum crus-galli stagninum, Panicum crus-galli stagninum, Panicum crus-galli stagninum, Panicum crus-galli stoloniferum, Panicum crus-galli submuticum, Panicum galli, Panicum lelieveri leiostachyum, Panicum lelievrei, Panicum oryzetorum, Panicum oryzetum, Panicum scabrum, Panicum scabrum burgu, Panicum scabrum lelievrei, Panicum scabrum oryzetorum, Panicum scabrum stagninum, Panicum scabrum franchetii, Panicum scabrum leiostachyum, Panicum scabrum submuticum, Panicum sieberianum, Panicum sieberianum, Panicum stagninum, Panicum stagninum burgu, Panicum stagnium, Panicum subaristatum"
