GBIFusageKey,country,region,jurisdiction,jurisdiction_group,prefName,classification,taxonLevel,family,englishName,synonyms
2703746,Canada,Saskatchewan,REGION,,Bromus tectorum,Noxious Weeds,species,Poaceae,"Bronco Grass, Cheatgrass, Downy Brome, Downy Chess, Drooping Brome, June Grass, Wall Brome, Military Grass","Anisantha pontica, Anisantha tectorum, Anisantha tectorum tectorum, Anisantha tectorum hirsuta, Anisantha rosettae, Bromus abortiflorus, Bromus australis, Bromus avenaceus, Bromus lateripronus, Bromus longipilus, Bromus mairei, Bromus nutans, Bromus scabriflorus, Bromus setaceus, Bromus sterilis, Bromus sterilis ponticus, Bromus sterilis nudus, Bromus sterilis tectorum, Bromus tectorius, Bromus tectorum coloratus, Bromus tectorum glabratus, Bromus tectorum nudus, Bromus tectorum abortiflorus, Bromus tectorum glabratum, Bromus tectorum longipilus, Bromus tectorum tectorum, Bromus tectorum anisantha, Bromus tectorum australis, Bromus tectorum floridus, Bromus tectorum genevensis, Bromus tectorum genuinus, Bromus tectorum glaber, Bromus tectorum hirsutus, Bromus tectorum oligostachys, Bromus tectorum pauciflorus, Bromus tectorum ponticus, Bromus tectorum pubescens, Bromus tectorum purpurascens, Bromus tectorum robustus, Bromus tectorum rubens, Bromus tectorum rubescentus, Bromus tectorum scabriflorus, Bromus tectorum sirjaevii, Bromus tectorum spiralis, Bromus tectorum triflorus, Bromus tectorum umbrosus, Bromus tectorum velutinus, Bromus tectorum villosus, Bromus tectorum virens, Bromus rosettae, Festuca tectorum, Genea tectorum, Schedonorus tectorum, Trimen tectorum, Zerna tectorum"
2703746,Canada,,NATIONAL,,Bromus tectorum,Class 3 Secondary noxious weed seeds,species,Poaceae,"Bronco Grass, Cheatgrass, Downy Brome, Downy Chess, Drooping Brome, June Grass, Wall Brome, Military Grass","Anisantha pontica, Anisantha tectorum, Anisantha tectorum tectorum, Anisantha tectorum hirsuta, Anisantha rosettae, Bromus abortiflorus, Bromus australis, Bromus avenaceus, Bromus lateripronus, Bromus longipilus, Bromus mairei, Bromus nutans, Bromus scabriflorus, Bromus setaceus, Bromus sterilis, Bromus sterilis ponticus, Bromus sterilis nudus, Bromus sterilis tectorum, Bromus tectorius, Bromus tectorum coloratus, Bromus tectorum glabratus, Bromus tectorum nudus, Bromus tectorum abortiflorus, Bromus tectorum glabratum, Bromus tectorum longipilus, Bromus tectorum tectorum, Bromus tectorum anisantha, Bromus tectorum australis, Bromus tectorum floridus, Bromus tectorum genevensis, Bromus tectorum genuinus, Bromus tectorum glaber, Bromus tectorum hirsutus, Bromus tectorum oligostachys, Bromus tectorum pauciflorus, Bromus tectorum ponticus, Bromus tectorum pubescens, Bromus tectorum purpurascens, Bromus tectorum robustus, Bromus tectorum rubens, Bromus tectorum rubescentus, Bromus tectorum scabriflorus, Bromus tectorum sirjaevii, Bromus tectorum spiralis, Bromus tectorum triflorus, Bromus tectorum umbrosus, Bromus tectorum velutinus, Bromus tectorum villosus, Bromus tectorum virens, Bromus rosettae, Festuca tectorum, Genea tectorum, Schedonorus tectorum, Trimen tectorum, Zerna tectorum"
2703746,Canada,Alberta,REGION,,Bromus tectorum,noxious,species,Poaceae,"Bronco Grass, Cheatgrass, Downy Brome, Downy Chess, Drooping Brome, June Grass, Wall Brome, Military Grass","Anisantha pontica, Anisantha tectorum, Anisantha tectorum tectorum, Anisantha tectorum hirsuta, Anisantha rosettae, Bromus abortiflorus, Bromus australis, Bromus avenaceus, Bromus lateripronus, Bromus longipilus, Bromus mairei, Bromus nutans, Bromus scabriflorus, Bromus setaceus, Bromus sterilis, Bromus sterilis ponticus, Bromus sterilis nudus, Bromus sterilis tectorum, Bromus tectorius, Bromus tectorum coloratus, Bromus tectorum glabratus, Bromus tectorum nudus, Bromus tectorum abortiflorus, Bromus tectorum glabratum, Bromus tectorum longipilus, Bromus tectorum tectorum, Bromus tectorum anisantha, Bromus tectorum australis, Bromus tectorum floridus, Bromus tectorum genevensis, Bromus tectorum genuinus, Bromus tectorum glaber, Bromus tectorum hirsutus, Bromus tectorum oligostachys, Bromus tectorum pauciflorus, Bromus tectorum ponticus, Bromus tectorum pubescens, Bromus tectorum purpurascens, Bromus tectorum robustus, Bromus tectorum rubens, Bromus tectorum rubescentus, Bromus tectorum scabriflorus, Bromus tectorum sirjaevii, Bromus tectorum spiralis, Bromus tectorum triflorus, Bromus tectorum umbrosus, Bromus tectorum velutinus, Bromus tectorum villosus, Bromus tectorum virens, Bromus rosettae, Festuca tectorum, Genea tectorum, Schedonorus tectorum, Trimen tectorum, Zerna tectorum"
5415013,Canada,British Columbia,REGION,,Linaria genistifolia,NA,species,Plantaginaceae,"Broomleaf Toadflax, Broom-Leaved Toadflax","Linaria caucasica, Linaria dalmatica transsilvanica, Linaria hyans, Linaria nervosa, Linaria orygalis, Linaria polyclada"
5415013,Canada,,NATIONAL,,Linaria genistifolia,Class 2 Primary noxious weed seeds,species,Plantaginaceae,"Broomleaf Toadflax, Broom-Leaved Toadflax","Linaria caucasica, Linaria dalmatica transsilvanica, Linaria hyans, Linaria nervosa, Linaria orygalis, Linaria polyclada"
3128547,Canada,Alberta,REGION,,Centaurea jacea,Prohibited noxious,species,Asteraceae,"Brown Knapweed, Brown-Ray Knapweed, Brownray Knapweed, Brown-Knapweed, Brown Starthistle, Brown-Rayed Knapweed, French Hardhead, Meadow Knapweed","Centaurea commutata, Centaurea jacea jacea, Centaurea jacea genuina, Centaurea jacea pinnatifida, Centaurea nemophila, Centaurea scopulicola, Centaurea variabilis, Jacea pratensis pratensis"
8208358,Canada,,NATIONAL,,Plantago lanceolata,Class 3 Secondary noxious weed seeds,species,Plantaginaceae,"Buckhorn, Buckhorn Plantain, English Plantai, English Plantain, Lanceleaf Indianwheat, Lanceleaf Plantain, Narrow-Leaf Plantain, Narrowleaf Plantain, Ribgrass, Ribwort, Ribwort Plantain, Black Plantain, Lance-Leaved Plantain","Arnoglossum lanceolatum, Arnoglossum lanceolatum ramosum, Arnoglossum lanceolatum roseum, Arnoglossum lanceolatum trinervium, Lagopus lanceolatus, Lagopus timbali, Plantago abyssinica, Plantago ambigua, Plantago argentea, Plantago attenuata, Plantago azorica, Plantago byzantina, Plantago capensis, Plantago capitata, Plantago contorta, Plantago dalmatica, Plantago decumbens, Plantago dubia, Plantago elata, Plantago eriophora, Plantago eriopoda, Plantago flexuosa, Plantago fontis-curvae, Plantago fontiscurva, Plantago glabriflora, Plantago glareosa, Plantago glauca, Plantago hirsuta, Plantago hungarica, Plantago intermedia, Plantago irrigua, Plantago japonica yezomaritima, Plantago kurdica, Plantago lanata, Plantago lanceifolia, Plantago lanceolata bifurca, Plantago lanceolata coarctata, Plantago lanceolata composita, Plantago lanceolata dubia, Plantago lanceolata eriophora, Plantago lanceolata lanceolata, Plantago lanceolata lanuginosa, Plantago lanceolata macrostachya, Plantago lanceolata minor, Plantago lanceolata pleiocephala, Plantago lanceolata altissima, Plantago lanceolata capitata, Plantago lanceolata communis, Plantago lanceolata elata, Plantago lanceolata glareosa, Plantago lanceolata sphaerocephala, Plantago lanceolata sphaerostachya, Plantago lanceolata alpina, Plantago lanceolata angustifolia, Plantago lanceolata bakeri, Plantago lanceolata capitellata, Plantago lanceolata contigua, Plantago lanceolata erecta, Plantago lanceolata eriophylla, Plantago lanceolata graminifolia, Plantago lanceolata humifusa, Plantago lanceolata latifolia, Plantago lanceolata major, Plantago lanceolata maritima, Plantago lanceolata media, Plantago lanceolata mediterranea, Plantago lanceolata minima, Plantago lanceolata montana"
3039491,Canada,Manitoba,REGION,,Rhamnus cathartica,Tier 3,species,Rhamnaceae,"Buckthorn, Carolina Buckthorn, Common Buckthorn, European Buckthorn, European Waythorn, Hart's Thorn, Purging Buckthorn","Cervispina cathartica, Rhamnus alpina hydriensis, Rhamnus cadevallii, Rhamnus cathartica cadevallii, Rhamnus cathartica montana, Rhamnus cathartica pubescens, Rhamnus cathartica hydriensis, Rhamnus cathartica caucasica, Rhamnus cathartica inermis, Rhamnus cathartica microphylla, Rhamnus cathartica pumila, Rhamnus cathartica repens, Rhamnus cathartica silvatica, Rhamnus cathartica sylvatica, Rhamnus elbursensis, Rhamnus hydriensis, Rhamnus inermis, Rhamnus solutina, Rhamnus spinosa, Rhamnus sylvatica, Rhamnus uninervis, Rhamnus wichellii, Rhamnus wicklia, Rhamnus wihhor, Rhamnus willdenowiana, Rhamnus xanthocarpa"
3039491,Canada,Saskatchewan,REGION,,Rhamnus cathartica,Noxious Weeds,species,Rhamnaceae,"Buckthorn, Carolina Buckthorn, Common Buckthorn, European Buckthorn, European Waythorn, Hart's Thorn, Purging Buckthorn","Cervispina cathartica, Rhamnus alpina hydriensis, Rhamnus cadevallii, Rhamnus cathartica cadevallii, Rhamnus cathartica montana, Rhamnus cathartica pubescens, Rhamnus cathartica hydriensis, Rhamnus cathartica caucasica, Rhamnus cathartica inermis, Rhamnus cathartica microphylla, Rhamnus cathartica pumila, Rhamnus cathartica repens, Rhamnus cathartica silvatica, Rhamnus cathartica sylvatica, Rhamnus elbursensis, Rhamnus hydriensis, Rhamnus inermis, Rhamnus solutina, Rhamnus spinosa, Rhamnus sylvatica, Rhamnus uninervis, Rhamnus wichellii, Rhamnus wicklia, Rhamnus wihhor, Rhamnus willdenowiana, Rhamnus xanthocarpa"
3039491,Canada,Ontario,REGION,,Rhamnus cathartica,noxious weed,species,Rhamnaceae,"Buckthorn, Carolina Buckthorn, Common Buckthorn, European Buckthorn, European Waythorn, Hart's Thorn, Purging Buckthorn","Cervispina cathartica, Rhamnus alpina hydriensis, Rhamnus cadevallii, Rhamnus cathartica cadevallii, Rhamnus cathartica montana, Rhamnus cathartica pubescens, Rhamnus cathartica hydriensis, Rhamnus cathartica caucasica, Rhamnus cathartica inermis, Rhamnus cathartica microphylla, Rhamnus cathartica pumila, Rhamnus cathartica repens, Rhamnus cathartica silvatica, Rhamnus cathartica sylvatica, Rhamnus elbursensis, Rhamnus hydriensis, Rhamnus inermis, Rhamnus solutina, Rhamnus spinosa, Rhamnus sylvatica, Rhamnus uninervis, Rhamnus wichellii, Rhamnus wicklia, Rhamnus wihhor, Rhamnus willdenowiana, Rhamnus xanthocarpa"
3039491,Canada,Alberta,REGION,,Rhamnus cathartica,Prohibited noxious,species,Rhamnaceae,"Buckthorn, Carolina Buckthorn, Common Buckthorn, European Buckthorn, European Waythorn, Hart's Thorn, Purging Buckthorn","Cervispina cathartica, Rhamnus alpina hydriensis, Rhamnus cadevallii, Rhamnus cathartica cadevallii, Rhamnus cathartica montana, Rhamnus cathartica pubescens, Rhamnus cathartica hydriensis, Rhamnus cathartica caucasica, Rhamnus cathartica inermis, Rhamnus cathartica microphylla, Rhamnus cathartica pumila, Rhamnus cathartica repens, Rhamnus cathartica silvatica, Rhamnus cathartica sylvatica, Rhamnus elbursensis, Rhamnus hydriensis, Rhamnus inermis, Rhamnus solutina, Rhamnus spinosa, Rhamnus sylvatica, Rhamnus uninervis, Rhamnus wichellii, Rhamnus wicklia, Rhamnus wihhor, Rhamnus willdenowiana, Rhamnus xanthocarpa"
5371866,Canada,Manitoba,REGION,,Cicuta bulbifera,Tier 3,species,Apiaceae,"Bulblet-Bearing Water Hemlock, Bulbous Water-Hemlock, Bulb-Bearing Water-Hemlock, Bulblet-Bearing Water-Hemlock","Cicutaria bulbifera, Keraskomion bulbiferum"
2929892,Canada,,NATIONAL,,Solanum elaeagnifolium,Noxious weed,species,Solanaceae,"Bull-Nettle, Silverleaf Nightshade, White Nightshade, Prairie-Berry, Silverleaf Bitter-Apple, Silverleaf-Nettle, Tomato Weed, Tomato-Weed, White Horse-Nettle, White Horsenettle","Solanum dealbatum, Solanum elaeagnifolium albiflorum, Solanum elaeagnifolium benkei, Solanum elaeagnifolium angustifolium, Solanum elaeagnifolium argyrocroton, Solanum elaeagnifolium grandiflorum, Solanum elaeagnifolium leprosum, Solanum elaeagnifolium obtusifolium, Solanum flavidum, Solanum incanum, Solanum leprosum, Solanum lunatum, Solanum obtusifolium, Solanum pyriforme uniflorum, Solanum roemerianum, Solanum saponaceum, Solanum texense, Solanum uniflorum"
5371743,Canada,British Columbia,REGION,,Anthriscus caucalis,NA,species,Apiaceae,"Bur Chervil, Burr Chervil, Bur Parsley, Burr Parsley","Anthriscus anthriscus, Anthriscus caucalis caucalis, Anthriscus caucalis gymnocarpa, Anthriscus caucalis gymnocarpus, Anthriscus caucalis neglecta, Anthriscus fetidus, Anthriscus hispanica, Anthriscus neglecta, Anthriscus neglecta scandix, Anthriscus neglectus scandix, Anthriscus scandicinus, Anthriscus scandix, Anthriscus vulgaris, Anthriscus vulgaris longipedicellata, Anthriscus vulgaris hispanica, Anthriscus vulgaris baetica, Anthriscus vulgaris crassus, Anthriscus vulgaris glabrata, Anthriscus vulgaris gymnocarpa, Anthriscus vulgaris gymnocarpus, Anthriscus vulgaris neglecta, Antriscus fetidus, Caucalis scandicina, Caucalis scandix, Caucalis scandix-anthriscus, Cerefolium anthriscus, Cerefolium vulgare, Chaerefolium anthriscus, Chaerefolium anthriscus gymnocarpum, Chaerefolium anthriscus hispanicum, Chaerefolium anthriscus nanum, Chaerophyllum anthriscus, Chaerophyllum vulgare, Myrrhodes anthriscus, Myrrhoides anthriscus, Scandix anthriscus, Scandix hispida, Scandix laeta, Torilis anthriscus, Torilis anthriscus pygmaea, Torilis intermedia, Torilis lanuginosa, Torilis scandicina"
5371742,Canada,Saskatchewan,REGION,,Anthriscus sylvestris,Prohibited Weeds,species,Apiaceae,"Bur Chervil, Cow Parsley, Keck, Wild Chervil, Cow-Parsley, Kecks, Woodland Chervil","Anthriscus nemorosus glabriusculus, Anthriscus sylvestris sylvestris, Anthriscus sylvestris torquata, Anthriscus torquata, Cicutaria vulgaris, Myrrhodes sylvestre"
5371742,Canada,,NATIONAL,,Anthriscus sylvestris,Class 2 Primary noxious weed seeds,species,Apiaceae,"Bur Chervil, Cow Parsley, Keck, Wild Chervil, Cow-Parsley, Kecks, Woodland Chervil","Anthriscus nemorosus glabriusculus, Anthriscus sylvestris sylvestris, Anthriscus sylvestris torquata, Anthriscus torquata, Cicutaria vulgaris, Myrrhodes sylvestre"
5371742,Canada,Ontario,REGION,,Anthriscus sylvestris,noxious weed,species,Apiaceae,"Bur Chervil, Cow Parsley, Keck, Wild Chervil, Cow-Parsley, Kecks, Woodland Chervil","Anthriscus nemorosus glabriusculus, Anthriscus sylvestris sylvestris, Anthriscus sylvestris torquata, Anthriscus torquata, Cicutaria vulgaris, Myrrhodes sylvestre"
5371742,Canada,Nova Scotia,REGION,,Anthriscus sylvestris,Class number 1,species,Apiaceae,"Bur Chervil, Cow Parsley, Keck, Wild Chervil, Cow-Parsley, Kecks, Woodland Chervil","Anthriscus nemorosus glabriusculus, Anthriscus sylvestris sylvestris, Anthriscus sylvestris torquata, Anthriscus torquata, Cicutaria vulgaris, Myrrhodes sylvestre"
8904738,Canada,Manitoba,REGION,,Kochia scoparia,Tier 3,species,Amaranthaceae,"Burningbush, Common Kochia, Fireweed, Mexican Burningbush, Mexican Fireweed, Mexican-Fireweed, Mock Cypress, Summer-Cypress, Summercypress",NA
3110576,Canada,Ontario,REGION,,Ambrosia,noxious weed,genus,Asteraceae,"Bursage, Ragweed, Ragweeds","Acanthambrosia, Franseria, Gaertneria, Hemiambrosia, Hemixanthidium, Hymenoclea, Xanthidium"
5402620,Canada,Manitoba,REGION,,Iva xanthifolia,Tier 3,species,Asteraceae,"Burweed Marshelder, Carelessweed, False Ragweed, Giant Marshelder, Giant Sumpweed, Horseweed, Marsh-Elder, Marshelder, Rag Sumpweed",NA
5415020,Canada,Alberta,REGION,,Linaria vulgaris,noxious,species,Plantaginaceae,"Butter And Eggs, Common Toadflax, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Toadflax, Wild Snapdragon, Yellow Toadflax, Butter-And-Eggs","Antirrhinum vulgaris, Linaria hendersonii, Linaria perrieri, Linaria vulgaris vulgaris, Linaria vulgaris monspessulana, Linaria vulgaris sinensis"
5415020,Canada,Manitoba,REGION,,Linaria vulgaris,Tier 3,species,Plantaginaceae,"Butter And Eggs, Common Toadflax, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Toadflax, Wild Snapdragon, Yellow Toadflax, Butter-And-Eggs","Antirrhinum vulgaris, Linaria hendersonii, Linaria perrieri, Linaria vulgaris vulgaris, Linaria vulgaris monspessulana, Linaria vulgaris sinensis"
5415020,Canada,British Columbia,REGION,,Linaria vulgaris,NA,species,Plantaginaceae,"Butter And Eggs, Common Toadflax, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Toadflax, Wild Snapdragon, Yellow Toadflax, Butter-And-Eggs","Antirrhinum vulgaris, Linaria hendersonii, Linaria perrieri, Linaria vulgaris vulgaris, Linaria vulgaris monspessulana, Linaria vulgaris sinensis"
5415020,Canada,,NATIONAL,,Linaria vulgaris,Class 2 Primary noxious weed seeds,species,Plantaginaceae,"Butter And Eggs, Common Toadflax, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Toadflax, Wild Snapdragon, Yellow Toadflax, Butter-And-Eggs","Antirrhinum vulgaris, Linaria hendersonii, Linaria perrieri, Linaria vulgaris vulgaris, Linaria vulgaris monspessulana, Linaria vulgaris sinensis"
5415020,Canada,Saskatchewan,REGION,,Linaria vulgaris,Noxious Weeds,species,Plantaginaceae,"Butter And Eggs, Common Toadflax, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Toadflax, Wild Snapdragon, Yellow Toadflax, Butter-And-Eggs","Antirrhinum vulgaris, Linaria hendersonii, Linaria perrieri, Linaria vulgaris vulgaris, Linaria vulgaris monspessulana, Linaria vulgaris sinensis"
3047598,Canada,Manitoba,REGION,,Sinapis arvensis,Tier 3,species,Brassicaceae,"California-Rape, Charlock, Charlock Mustard, Corn Mustard, Field Mustard, Wild Kale, Wild Mustard, Corn-Mustard","Brassia kaber pinnatifida, Brassica arvensis, Brassica arvensis orientalis, Brassica arvensis schkuhriana, Brassica barbareifolia, Brassica kaber, Brassica kaber orientalis, Brassica kaber pinnatifida, Brassica kaber schkuhriana, Brassica kaber stricta, Brassica nigra villosa, Brassica sinapis, Brassica sinapistrum, Brassica sinapistrum brachycarpa, Brassica sinapistrum orientalis, Brassica sinapistrum schkuhriana, Brassica sinapistrum siliqua-hirsuta, Brassica xinjiangensis, Crucifera sinapistra, Napus agriasinapis, Napus agrisinapis, Raphanus arvensis, Raphanus orientalis, Raphanus turgidus, Rhamphospermum arvense, Rhamphospermum orientale, Sinapis allionii, Sinapis arvensis orientalis, Sinapis arvensis allionii, Sinapis arvensis dasycarpa, Sinapis arvensis schkuhriana, Sinapis arvensis ambigua, Sinapis arvensis divaricata, Sinapis arvensis leiocarpa, Sinapis arvensis longistylosa, Sinapis arvensis mesopotamica, Sinapis arvensis nilotica, Sinapis arvensis pinnatifida, Sinapis arvensis retrohirsuta, Sinapis arvensis stricta, Sinapis arvensis vera, Sinapis arvensis villosa, Sinapis atrichocarpa, Sinapis hispida, Sinapis incana, Sinapis kaber, Sinapis mesopotamica, Sinapis nigra villosa, Sinapis orientalis, Sinapis polymorpha, Sinapis retrohirsuta, Sinapis retrohispida, Sinapis schkuhriana, Sinapis schlosseri, Sinapis taurica, Sinapis torosa, Sinapis turgida, Sinapis villosa, Sinapistrum arvense"
3047598,Canada,,NATIONAL,,Sinapis arvensis,Class 3 Secondary noxious weed seeds,species,Brassicaceae,"California-Rape, Charlock, Charlock Mustard, Corn Mustard, Field Mustard, Wild Kale, Wild Mustard, Corn-Mustard","Brassia kaber pinnatifida, Brassica arvensis, Brassica arvensis orientalis, Brassica arvensis schkuhriana, Brassica barbareifolia, Brassica kaber, Brassica kaber orientalis, Brassica kaber pinnatifida, Brassica kaber schkuhriana, Brassica kaber stricta, Brassica nigra villosa, Brassica sinapis, Brassica sinapistrum, Brassica sinapistrum brachycarpa, Brassica sinapistrum orientalis, Brassica sinapistrum schkuhriana, Brassica sinapistrum siliqua-hirsuta, Brassica xinjiangensis, Crucifera sinapistra, Napus agriasinapis, Napus agrisinapis, Raphanus arvensis, Raphanus orientalis, Raphanus turgidus, Rhamphospermum arvense, Rhamphospermum orientale, Sinapis allionii, Sinapis arvensis orientalis, Sinapis arvensis allionii, Sinapis arvensis dasycarpa, Sinapis arvensis schkuhriana, Sinapis arvensis ambigua, Sinapis arvensis divaricata, Sinapis arvensis leiocarpa, Sinapis arvensis longistylosa, Sinapis arvensis mesopotamica, Sinapis arvensis nilotica, Sinapis arvensis pinnatifida, Sinapis arvensis retrohirsuta, Sinapis arvensis stricta, Sinapis arvensis vera, Sinapis arvensis villosa, Sinapis atrichocarpa, Sinapis hispida, Sinapis incana, Sinapis kaber, Sinapis mesopotamica, Sinapis nigra villosa, Sinapis orientalis, Sinapis polymorpha, Sinapis retrohirsuta, Sinapis retrohispida, Sinapis schkuhriana, Sinapis schlosseri, Sinapis taurica, Sinapis torosa, Sinapis turgida, Sinapis villosa, Sinapistrum arvense"
5404801,Canada,Manitoba,REGION,,Conyza canadensis,Tier 3,species,Asteraceae,"Canada Horseweed, Canadian Fleabane, Canadian Horseweed, Horseweed, Horseweed Fleabane, Mares Tail, Marestail, Non-Hairy Fleabane, Smooth Horseweed",NA
5384393,Canada,Manitoba,REGION,,Amaranthus palmeri,Tier 1,species,Amaranthaceae,"Carelessweed, Dioecious Amaranth, Palmer's Amaranth, Palmer's Pigweed","Alternanthera palmeri, Amaranthus gonzalii, Amaranthus gonzaloi, Amaranthus palmeri glomeratus"
3034807,Canada,Manitoba,REGION,,Conium maculatum,Tier 3,species,Apiaceae,"Carrot-Fern, Deadly Hemlock, Fool's-Parsley, Hemlock, Poison Hemlock, Poison Parsley, Spotted-Hemlock, Spotted-Parsley, Poison-Hemlock","Cicuta maculata, Cicuta major, Cicuta officinalis, Cicuta vulgaris, Conium ceretanicum, Conium ceretanum, Conium cicuta, Conium croaticum, Conium leiocarpum, Conium maculatum aromaticum, Conium maculatum strictum, Conium maculatum croaticum, Conium maculatum leiocarpum, Conium maculatum viride, Conium maculatum barceloi, Conium maculatum immaculatum, Conium maculatum sibiricum, Conium maculatum striatum, Conium maculosum, Conium nodosum, Conium pyrenaicum, Conium sibiricum, Conium strictum, Conium tenuifolium, Coriandrum maculatum, Selinum conium, Sium conium"
3034807,Canada,Saskatchewan,REGION,,Conium maculatum,Prohibited Weeds,species,Apiaceae,"Carrot-Fern, Deadly Hemlock, Fool's-Parsley, Hemlock, Poison Hemlock, Poison Parsley, Spotted-Hemlock, Spotted-Parsley, Poison-Hemlock","Cicuta maculata, Cicuta major, Cicuta officinalis, Cicuta vulgaris, Conium ceretanicum, Conium ceretanum, Conium cicuta, Conium croaticum, Conium leiocarpum, Conium maculatum aromaticum, Conium maculatum strictum, Conium maculatum croaticum, Conium maculatum leiocarpum, Conium maculatum viride, Conium maculatum barceloi, Conium maculatum immaculatum, Conium maculatum sibiricum, Conium maculatum striatum, Conium maculosum, Conium nodosum, Conium pyrenaicum, Conium sibiricum, Conium strictum, Conium tenuifolium, Coriandrum maculatum, Selinum conium, Sium conium"
3034807,Canada,Ontario,REGION,,Conium maculatum,noxious weed,species,Apiaceae,"Carrot-Fern, Deadly Hemlock, Fool's-Parsley, Hemlock, Poison Hemlock, Poison Parsley, Spotted-Hemlock, Spotted-Parsley, Poison-Hemlock","Cicuta maculata, Cicuta major, Cicuta officinalis, Cicuta vulgaris, Conium ceretanicum, Conium ceretanum, Conium cicuta, Conium croaticum, Conium leiocarpum, Conium maculatum aromaticum, Conium maculatum strictum, Conium maculatum croaticum, Conium maculatum leiocarpum, Conium maculatum viride, Conium maculatum barceloi, Conium maculatum immaculatum, Conium maculatum sibiricum, Conium maculatum striatum, Conium maculosum, Conium nodosum, Conium pyrenaicum, Conium sibiricum, Conium strictum, Conium tenuifolium, Coriandrum maculatum, Selinum conium, Sium conium"
3034807,Canada,,NATIONAL,,Conium maculatum,Class 2 Primary noxious weed seeds,species,Apiaceae,"Carrot-Fern, Deadly Hemlock, Fool's-Parsley, Hemlock, Poison Hemlock, Poison Parsley, Spotted-Hemlock, Spotted-Parsley, Poison-Hemlock","Cicuta maculata, Cicuta major, Cicuta officinalis, Cicuta vulgaris, Conium ceretanicum, Conium ceretanum, Conium cicuta, Conium croaticum, Conium leiocarpum, Conium maculatum aromaticum, Conium maculatum strictum, Conium maculatum croaticum, Conium maculatum leiocarpum, Conium maculatum viride, Conium maculatum barceloi, Conium maculatum immaculatum, Conium maculatum sibiricum, Conium maculatum striatum, Conium maculosum, Conium nodosum, Conium pyrenaicum, Conium sibiricum, Conium strictum, Conium tenuifolium, Coriandrum maculatum, Selinum conium, Sium conium"
3034825,Canada,Manitoba,REGION,,Heracleum mantegazzianum,Tier 1,species,Apiaceae,"Cartwheel-Flower, Giant Hogweed, Hogweed","Heracleum circassicum, Heracleum grossheimii, Heracleum mantegazzianum rosicalyx, Heracleum mantegazzianum immaculatum, Heracleum montegazzianum, Heracleum speciosum, Pastinaca mantegazziana"
3034825,Canada,British Columbia,REGION,,Heracleum mantegazzianum,NA,species,Apiaceae,"Cartwheel-Flower, Giant Hogweed, Hogweed","Heracleum circassicum, Heracleum grossheimii, Heracleum mantegazzianum rosicalyx, Heracleum mantegazzianum immaculatum, Heracleum montegazzianum, Heracleum speciosum, Pastinaca mantegazziana"
3034825,Canada,Ontario,REGION,,Heracleum mantegazzianum,noxious weed,species,Apiaceae,"Cartwheel-Flower, Giant Hogweed, Hogweed","Heracleum circassicum, Heracleum grossheimii, Heracleum mantegazzianum rosicalyx, Heracleum mantegazzianum immaculatum, Heracleum montegazzianum, Heracleum speciosum, Pastinaca mantegazziana"
3034825,Canada,,NATIONAL,,Heracleum mantegazzianum,Class 2 Primary noxious weed seeds,species,Apiaceae,"Cartwheel-Flower, Giant Hogweed, Hogweed","Heracleum circassicum, Heracleum grossheimii, Heracleum mantegazzianum rosicalyx, Heracleum mantegazzianum immaculatum, Heracleum montegazzianum, Heracleum speciosum, Pastinaca mantegazziana"
3034825,Canada,Saskatchewan,REGION,,Heracleum mantegazzianum,Prohibited Weeds,species,Apiaceae,"Cartwheel-Flower, Giant Hogweed, Hogweed","Heracleum circassicum, Heracleum grossheimii, Heracleum mantegazzianum rosicalyx, Heracleum mantegazzianum immaculatum, Heracleum montegazzianum, Heracleum speciosum, Pastinaca mantegazziana"
3034825,Canada,Alberta,REGION,,Heracleum mantegazzianum,Prohibited noxious,species,Apiaceae,"Cartwheel-Flower, Giant Hogweed, Hogweed","Heracleum circassicum, Heracleum grossheimii, Heracleum mantegazzianum rosicalyx, Heracleum mantegazzianum immaculatum, Heracleum montegazzianum, Heracleum speciosum, Pastinaca mantegazziana"
8035698,Canada,,NATIONAL,,Anthemis cotula,Class 3 Secondary noxious weed seeds,species,Asteraceae,"Chamomile, Common Dog Fennel, Stinking Mayweed, Dog Fennel, Dogfennel, Foetid Chamomile, Mayweed, Mayweed Chamomile, Mayweed Dogfennel, Stinking Chamomile, Stinkweed, Wild Chamomile, Dog-Fennel, Fetid Chamomile","Anthemis coronata, Anthemis cotula cotula, Anthemis cotula psorosperma, Anthemis cotula coronata, Anthemis cotula hierosolymitana, Anthemis foetida, Anthemis foetida foetida, Anthemis foetida vectensis, Anthemis galilaea hierosolymitana, Anthemis psorosperma, Anthemis ramosa, Chamaemelum cotula, Chamaemelum foetidum, Cotula foetida, Maruta cotula, Maruta cotula cotula, Maruta foetida, Maruta vulgaris, Matricaria cotula"
